index	node_id	parent_id	is_root	depth	created_at	relative_root_seconds
348	3453899719635725	3453894522765782	false	9	2012-06-06T12:35:26+08:00	60280
349	3453899735870695	3453879473889940	false	14	2012-06-06T12:35:30+08:00	60284
350	3453899962375588	3453897722924180	false	10	2012-06-06T12:36:23+08:00	60337
351	3453899987973211	3453858053786027	false	2	2012-06-06T12:36:28+08:00	60342
352	3453900227061958	3453646882841201	false	1	2012-06-06T12:37:28+08:00	60402
353	3453900276965784	3453855323079481	false	2	2012-06-06T12:37:38+08:00	60412
354	3453900298590028	3453879004021441	false	6	2012-06-06T12:37:43+08:00	60417
355	3453900297938381	3453897722924180	false	10	2012-06-06T12:37:44+08:00	60418
356	3453900441231563	3453646882841201	false	1	2012-06-06T12:38:17+08:00	60451
357	3453900511859890	3453899341584357	false	10	2012-06-06T12:38:35+08:00	60469
358	3453900684297820	3453894522765782	false	9	2012-06-06T12:39:15+08:00	60509
359	3453900885173416	3453646882841201	false	1	2012-06-06T12:40:04+08:00	60558
360	3453900889536868	3453646882841201	false	1	2012-06-06T12:40:05+08:00	60559
361	3453900936018050	3453899341584357	false	10	2012-06-06T12:40:16+08:00	60570
362	3453901023593539	3453897722924180	false	10	2012-06-06T12:40:37+08:00	60591
363	3453901325600092	3453894522765782	false	9	2012-06-06T12:41:49+08:00	60663
364	3453901389112893	3453646882841201	false	1	2012-06-06T12:42:04+08:00	60678
365	3453901515175246	3453893725930291	false	3	2012-06-06T12:42:34+08:00	60708
366	3453901519370587	3453894522765782	false	9	2012-06-06T12:42:35+08:00	60709
367	3453901615660700	3453894522765782	false	9	2012-06-06T12:42:58+08:00	60732
368	3453901623581064	3453880073411686	false	2	2012-06-06T12:43:00+08:00	60734
369	3453901817242635	3453899689730808	false	10	2012-06-06T12:43:45+08:00	60779
370	3453901913004698	3453646882841201	false	1	2012-06-06T12:44:09+08:00	60803
371	3453901984588291	3453894522765782	false	9	2012-06-06T12:44:26+08:00	60820
372	3453902164507693	3453897722924180	false	10	2012-06-06T12:45:08+08:00	60862
373	3453902525407858	3453902164507693	false	11	2012-06-06T12:46:35+08:00	60949
374	3453902609693670	3453901817242635	false	11	2012-06-06T12:46:54+08:00	60968
375	3453902680436206	3453894522765782	false	9	2012-06-06T12:47:10+08:00	60984
376	3453902714315785	3453894522765782	false	9	2012-06-06T12:47:19+08:00	60993
377	3453902802417104	3453897722924180	false	10	2012-06-06T12:47:41+08:00	61015
378	3453902827245053	3453646882841201	false	1	2012-06-06T12:47:47+08:00	61021
379	3453902886543473	3453646882841201	false	1	2012-06-06T12:48:01+08:00	61035
380	3453902966035075	3453646882841201	false	1	2012-06-06T12:48:20+08:00	61054
381	3453903045746285	3453902802417104	false	11	2012-06-06T12:48:39+08:00	61073
382	3453903268324565	3453901984588291	false	10	2012-06-06T12:49:32+08:00	61126
383	3453903355757147	3453902525407858	false	12	2012-06-06T12:49:53+08:00	61147
384	3453903377178362	3453646882841201	false	1	2012-06-06T12:49:56+08:00	61150
385	3453903666888083	3453902802417104	false	11	2012-06-06T12:51:07+08:00	61221
386	3453903674280048	3453646882841201	false	1	2012-06-06T12:51:09+08:00	61223
387	3453903742405168	3453860859862918	false	3	2012-06-06T12:51:24+08:00	61238
388	3453903876395634	3453866937210618	false	2	2012-06-06T12:51:56+08:00	61270
389	3453903901334729	3453646882841201	false	1	2012-06-06T12:52:02+08:00	61276
390	3453903988870281	3453900511859890	false	11	2012-06-06T12:52:23+08:00	61297
391	3453903997259461	3453903988870281	false	12	2012-06-06T12:52:26+08:00	61300
392	3453904128120285	3453646882841201	false	1	2012-06-06T12:52:57+08:00	61331
393	3453904136274627	3453897722924180	false	10	2012-06-06T12:52:59+08:00	61333
394	3453904186618660	3453646882841201	false	1	2012-06-06T12:53:11+08:00	61345
395	3453904265710223	3453897722924180	false	10	2012-06-06T12:53:30+08:00	61364
396	3453904375648659	3453900889536868	false	2	2012-06-06T12:53:56+08:00	61390
397	3453904417362947	3453901984588291	false	10	2012-06-06T12:54:06+08:00	61400
398	3453905113439977	3453646882841201	false	1	2012-06-06T12:56:52+08:00	61566
399	3453905155481326	3453646882841201	false	1	2012-06-06T12:57:00+08:00	61574
400	3453905193240209	3453646882841201	false	1	2012-06-06T12:57:11+08:00	61585
401	3453905235444273	3453879473889940	false	14	2012-06-06T12:57:21+08:00	61595
402	3453905340076204	3453880073411686	false	2	2012-06-06T12:57:45+08:00	61619
403	3453905347900717	3453892706760674	false	2	2012-06-06T12:57:48+08:00	61622
404	3453905575015495	3453877582092214	false	2	2012-06-06T12:58:42+08:00	61676
405	3453905637946023	3453893419943543	false	2	2012-06-06T12:58:57+08:00	61691
406	3453905939748983	3453904417362947	false	11	2012-06-06T13:00:07+08:00	61761
407	3453905990355865	3453880073411686	false	2	2012-06-06T13:00:20+08:00	61774
408	3453906137196241	3453875015520502	false	11	2012-06-06T13:00:56+08:00	61810
409	3453906195931669	3453646882841201	false	1	2012-06-06T13:01:10+08:00	61824
410	3453906300060573	3453646882841201	false	1	2012-06-06T13:01:35+08:00	61849
411	3453906518977776	3453904417362947	false	11	2012-06-06T13:02:26+08:00	61900
412	3453906640644438	3453894522765782	false	9	2012-06-06T13:02:56+08:00	61930
413	3453907097021743	3453894522765782	false	9	2012-06-06T13:04:45+08:00	62039
414	3453907177393406	3453897722924180	false	10	2012-06-06T13:05:03+08:00	62057
415	3453907357796164	3453905347900717	false	3	2012-06-06T13:05:45+08:00	62099
416	3453907818480785	3453646882841201	false	1	2012-06-06T13:07:37+08:00	62211
417	3453907957072732	3453882736518454	false	2	2012-06-06T13:08:10+08:00	62244
418	3453907982358960	3453853405793080	false	2	2012-06-06T13:08:16+08:00	62250
419	3453908099514357	3453894522765782	false	9	2012-06-06T13:08:42+08:00	62276
420	3453909332879721	3453897722924180	false	10	2012-06-06T13:13:36+08:00	62570
421	3453909521785421	3453646882841201	false	1	2012-06-06T13:14:21+08:00	62615
422	3453910045515350	3453903997259461	false	13	2012-06-06T13:16:28+08:00	62742
423	3453911249733474	3453892857788264	false	2	2012-06-06T13:21:13+08:00	63027
424	3453911253713834	3453646882841201	false	1	2012-06-06T13:21:15+08:00	63029
425	3453911279435547	3453900936018050	false	11	2012-06-06T13:21:22+08:00	63036
426	3453911560524168	3453905990355865	false	3	2012-06-06T13:22:29+08:00	63103
427	3453911812244361	3453910045515350	false	14	2012-06-06T13:23:29+08:00	63163
428	3453911828683301	3453646882841201	false	1	2012-06-06T13:23:33+08:00	63167
429	3453911958819741	3453878085520967	false	22	2012-06-06T13:24:05+08:00	63199
430	3453912319619913	3453900889536868	false	2	2012-06-06T13:25:29+08:00	63283
431	3453912361223179	3453905990355865	false	3	2012-06-06T13:25:40+08:00	63294
432	3453912688241962	3453646882841201	false	1	2012-06-06T13:26:58+08:00	63372
433	3453912776327059	3453646882841201	false	1	2012-06-06T13:27:19+08:00	63393
434	3453912915355053	3453894522765782	false	9	2012-06-06T13:27:52+08:00	63426
435	3453913417652091	3453646882841201	false	1	2012-06-06T13:29:52+08:00	63546
436	3453913439507906	3453646882841201	false	1	2012-06-06T13:29:57+08:00	63551
437	3453913938380720	3453900889536868	false	2	2012-06-06T13:31:55+08:00	63669
438	3453914546808025	3453872134131343	false	3	2012-06-06T13:34:22+08:00	63816
439	3453914697837717	3453912776327059	false	2	2012-06-06T13:34:57+08:00	63851
440	3453915057710015	3453913938380720	false	3	2012-06-06T13:36:22+08:00	63936
441	3453915352040787	3453912319619913	false	3	2012-06-06T13:37:32+08:00	64006
442	3453915431623621	3453646882841201	false	1	2012-06-06T13:37:52+08:00	64026
443	3453915767375082	3453905990355865	false	3	2012-06-06T13:39:12+08:00	64106
444	3453916203283960	3453905990355865	false	3	2012-06-06T13:40:56+08:00	64210
445	3453916711050983	3453646882841201	false	1	2012-06-06T13:42:57+08:00	64331
446	3453917008915323	3453897722924180	false	10	2012-06-06T13:44:08+08:00	64402
447	3453917029309439	3453646882841201	false	1	2012-06-06T13:44:13+08:00	64407
448	3453917042477658	3453646882841201	false	1	2012-06-06T13:44:14+08:00	64408
449	3453917096604565	3453915767375082	false	4	2012-06-06T13:44:29+08:00	64423
450	3453918132982769	3453876617446339	false	3	2012-06-06T13:48:36+08:00	64670
451	3453918250449436	3453646882841201	false	1	2012-06-06T13:49:04+08:00	64698
452	3453918384696839	3453646882841201	false	1	2012-06-06T13:49:36+08:00	64730
453	3453919244456254	3453646882841201	false	1	2012-06-06T13:53:01+08:00	64935
454	3453919340945496	3453915767375082	false	4	2012-06-06T13:53:22+08:00	64956
455	3453919508312679	3453860012424650	false	3	2012-06-06T13:54:04+08:00	64998
456	3453920045476590	3453646882841201	false	1	2012-06-06T13:56:11+08:00	65125
457	3453920070462924	3453646882841201	false	1	2012-06-06T13:56:18+08:00	65132
458	3453920238268183	3453892857788264	false	2	2012-06-06T13:56:58+08:00	65172
459	3453920389294015	3453646882841201	false	1	2012-06-06T13:57:33+08:00	65207
460	3453920543865864	3453646882841201	false	1	2012-06-06T13:58:11+08:00	65245
461	3453920939053893	3453914546808025	false	4	2012-06-06T13:59:43+08:00	65337
462	3453924067886910	3453646882841201	false	1	2012-06-06T14:12:11+08:00	66085
463	3453925065832921	3453646882841201	false	1	2012-06-06T14:16:09+08:00	66323
464	3453925091250387	3453646882841201	false	1	2012-06-06T14:16:15+08:00	66329
465	3453926319433356	3453911812244361	false	15	2012-06-06T14:21:08+08:00	66622
466	3453926345088748	3453646882841201	false	1	2012-06-06T14:21:14+08:00	66628
467	3453926349545456	3453646882841201	false	1	2012-06-06T14:21:15+08:00	66629
468	3453926944992202	3453646882841201	false	1	2012-06-06T14:23:38+08:00	66772
469	3453927615953599	3453905990355865	false	3	2012-06-06T14:26:16+08:00	66930
470	3453928224534865	3453646882841201	false	1	2012-06-06T14:28:42+08:00	67076
471	3453928508963510	3453911253713834	false	2	2012-06-06T14:29:50+08:00	67144
472	3453929931080857	3453646882841201	false	1	2012-06-06T14:35:29+08:00	67483
473	3453930212112655	3453646882841201	false	1	2012-06-06T14:36:36+08:00	67550
474	3453930543033680	3453646882841201	false	1	2012-06-06T14:37:55+08:00	67629
475	3453931080618618	3453646882841201	false	1	2012-06-06T14:40:03+08:00	67757
476	3453931142847231	3453646882841201	false	1	2012-06-06T14:40:19+08:00	67773
477	3453931801565730	3453646882841201	false	1	2012-06-06T14:42:55+08:00	67929
478	3453931873238437	3453931142847231	false	2	2012-06-06T14:43:12+08:00	67946
479	3453931982645635	3453905990355865	false	3	2012-06-06T14:43:38+08:00	67972
480	3453932065635990	3453928508963510	false	3	2012-06-06T14:43:58+08:00	67992
481	3453932107763632	3453646882841201	false	1	2012-06-06T14:44:08+08:00	68002
482	3453932170681140	3453646882841201	false	1	2012-06-06T14:44:24+08:00	68018
483	3453932179482669	3453881810121436	false	3	2012-06-06T14:44:24+08:00	68018
484	3453932753532926	3453931142847231	false	2	2012-06-06T14:46:42+08:00	68156
485	3453932917566717	3453646882841201	false	1	2012-06-06T14:47:21+08:00	68195
486	3453933131518550	3453646882841201	false	1	2012-06-06T14:48:10+08:00	68244
487	3453933794447164	3453894522765782	false	9	2012-06-06T14:50:48+08:00	68402
488	3453934545017137	3453915057710015	false	4	2012-06-06T14:53:50+08:00	68584
489	3453934998201231	3453646882841201	false	1	2012-06-06T14:55:37+08:00	68691
490	3453935077798240	3453931080618618	false	2	2012-06-06T14:55:56+08:00	68710
491	3453935156985670	3453905990355865	false	3	2012-06-06T14:56:15+08:00	68729
492	3453935304071820	3453646882841201	false	1	2012-06-06T14:56:48+08:00	68762
493	3453935471757327	3453894522765782	false	9	2012-06-06T14:57:30+08:00	68804
494	3453935492730048	3453646882841201	false	1	2012-06-06T14:57:35+08:00	68809
495	3453936612690606	3453928508963510	false	3	2012-06-06T15:02:03+08:00	69077
496	3453936730153746	3453931873238437	false	3	2012-06-06T15:02:28+08:00	69102
497	3453937581766601	3453905575015495	false	3	2012-06-06T15:05:53+08:00	69307
498	3453939167003729	3453646882841201	false	1	2012-06-06T15:12:10+08:00	69684
499	3453940630846386	3453646882841201	false	1	2012-06-06T15:18:00+08:00	70034
500	3453940840602224	3453906518977776	false	12	2012-06-06T15:18:47+08:00	70081
501	3453941025188611	3453904417362947	false	11	2012-06-06T15:19:34+08:00	70128
502	3453941154624533	3453915767375082	false	4	2012-06-06T15:20:05+08:00	70159
503	3453941708750406	3453646882841201	false	1	2012-06-06T15:22:17+08:00	70291
504	3453942400397452	3453941708750406	false	2	2012-06-06T15:25:01+08:00	70455
505	3453942598314219	3453646882841201	false	1	2012-06-06T15:25:49+08:00	70503
506	3453943059123771	3453900298590028	false	7	2012-06-06T15:27:37+08:00	70611
507	3453943084742636	3453892706760674	false	2	2012-06-06T15:27:44+08:00	70618
508	3453943491160244	3453646882841201	false	1	2012-06-06T15:29:22+08:00	70716
509	3453943914621279	3453932179482669	false	4	2012-06-06T15:31:04+08:00	70818
510	3453944732908703	3453892706760674	false	2	2012-06-06T15:34:18+08:00	71012
511	3453945236081717	3453899987973211	false	3	2012-06-06T15:36:17+08:00	71131
512	3453945839641687	3453894522765782	false	9	2012-06-06T15:38:42+08:00	71276
513	3453946334594722	3453936612690606	false	4	2012-06-06T15:40:38+08:00	71392
514	3453946380734462	3453896876015715	false	2	2012-06-06T15:40:48+08:00	71402
515	3453948633615118	3453915767375082	false	4	2012-06-06T15:49:46+08:00	71940
516	3453948709414749	3453926319433356	false	16	2012-06-06T15:50:04+08:00	71958
517	3453953096583145	3453646882841201	false	1	2012-06-06T16:07:32+08:00	73006
518	3453953641964692	3453895244333119	false	4	2012-06-06T16:09:42+08:00	73136
519	3453953746845789	3453912915355053	false	10	2012-06-06T16:10:05+08:00	73159
520	3453955592228998	3453646882841201	false	1	2012-06-06T16:17:27+08:00	73601
521	3453956896560718	3453646882841201	false	1	2012-06-06T16:22:39+08:00	73913
522	3453957844412977	3453857399336222	false	18	2012-06-06T16:26:23+08:00	74137
523	3453957877606494	3453646882841201	false	1	2012-06-06T16:26:32+08:00	74146
524	3453959110800695	3453905990355865	false	3	2012-06-06T16:31:24+08:00	74438
525	3453959174192887	3453905990355865	false	3	2012-06-06T16:31:40+08:00	74454
526	3453960104449969	3453865661802529	false	3	2012-06-06T16:35:22+08:00	74676
527	3453960348189079	3453646882841201	false	1	2012-06-06T16:36:21+08:00	74735
528	3453961426526350	3453920045476590	false	2	2012-06-06T16:40:38+08:00	74992
529	3453961867030593	3453961426526350	false	3	2012-06-06T16:42:20+08:00	75094
530	3453962139262881	3453905990355865	false	3	2012-06-06T16:43:25+08:00	75159
531	3453963913276428	3453646882841201	false	1	2012-06-06T16:50:31+08:00	75585
532	3453966178062263	3453893302477709	false	3	2012-06-06T16:59:31+08:00	76125
533	3453967143116123	3453894522765782	false	9	2012-06-06T17:03:19+08:00	76353
534	3453968225496974	3453646882841201	false	1	2012-06-06T17:07:38+08:00	76612
535	3453969256976086	3453858913541687	false	2	2012-06-06T17:11:44+08:00	76858
536	3453969395269840	3453905990355865	false	3	2012-06-06T17:12:18+08:00	76892
537	3453971274609866	3453854706395764	false	3	2012-06-06T17:19:46+08:00	77340
538	3453972658846333	3453646882841201	false	1	2012-06-06T17:25:16+08:00	77670
539	3453973422034736	3453942400397452	false	3	2012-06-06T17:28:18+08:00	77852
540	3453974982382508	3453862688468761	false	10	2012-06-06T17:34:30+08:00	78224
541	3453978677685820	3453900889536868	false	2	2012-06-06T17:49:09+08:00	79103
542	3453978823852513	3453853842614109	false	2	2012-06-06T17:49:46+08:00	79140
543	3453979021694108	3453905990355865	false	3	2012-06-06T17:50:34+08:00	79188
544	3453980107577593	3453880073411686	false	2	2012-06-06T17:54:51+08:00	79445
545	3453980183341235	3453646882841201	false	1	2012-06-06T17:55:10+08:00	79464
546	3453981143163650	3453948709414749	false	17	2012-06-06T17:58:59+08:00	79693
547	3453981156359241	3453646882841201	false	1	2012-06-06T17:59:02+08:00	79696
548	3453981534107085	3453646882841201	false	1	2012-06-06T18:00:31+08:00	79785
549	3453987540051066	3453865229766222	false	2	2012-06-06T18:24:22+08:00	81216
550	3453989272647731	3453646882841201	false	1	2012-06-06T18:31:15+08:00	81629
551	3453989780002496	3453646882841201	false	1	2012-06-06T18:33:17+08:00	81751
552	3453991075768690	3453989780002496	false	2	2012-06-06T18:38:28+08:00	82062
553	3453992086539187	3453646882841201	false	1	2012-06-06T18:42:25+08:00	82299
554	3453992502155808	3453646882841201	false	1	2012-06-06T18:44:07+08:00	82401
555	3453993257029363	3453969395269840	false	4	2012-06-06T18:47:07+08:00	82581
556	3453993709802157	3453987540051066	false	3	2012-06-06T18:48:55+08:00	82689
557	3453994393134774	3453646882841201	false	1	2012-06-06T18:51:38+08:00	82852
558	3453995035211770	3453994393134774	false	2	2012-06-06T18:54:11+08:00	83005
559	3453995056187559	3453993257029363	false	5	2012-06-06T18:54:16+08:00	83010
560	3453995429556821	3453905990355865	false	3	2012-06-06T18:55:43+08:00	83097
561	3453997639431410	3453646882841201	false	1	2012-06-06T19:04:31+08:00	83625
562	3453997929707142	3453646882841201	false	1	2012-06-06T19:05:39+08:00	83693
563	3454000475302912	3453646882841201	false	1	2012-06-06T19:15:46+08:00	84300
564	3454005302320712	3453646882841201	false	1	2012-06-06T19:34:57+08:00	85451
565	3454006678130179	3453646882841201	false	1	2012-06-06T19:40:27+08:00	85781
566	3454006992927830	3454006678130179	false	2	2012-06-06T19:41:42+08:00	85856
567	3454007114569915	3454006678130179	false	2	2012-06-06T19:42:11+08:00	85885
568	3454008276571678	3453906195931669	false	2	2012-06-06T19:46:47+08:00	86161
569	3454008397892149	3454006678130179	false	2	2012-06-06T19:47:18+08:00	86192
570	3454008734065316	3453646882841201	false	1	2012-06-06T19:48:37+08:00	86271
571	3454009643408009	3454006678130179	false	2	2012-06-06T19:52:13+08:00	86487
572	3454010881300197	3453905990355865	false	3	2012-06-06T19:57:06+08:00	86780
573	3454011024178926	3453646882841201	false	1	2012-06-06T19:57:40+08:00	86814
574	3454011438881430	3453646882841201	false	1	2012-06-06T19:59:22+08:00	86916
575	3454011443075885	3454008276571678	false	3	2012-06-06T19:59:23+08:00	86917
576	3454012797915728	3453991075768690	false	3	2012-06-06T20:04:47+08:00	87241
577	3454013658315500	3454011024178926	false	2	2012-06-06T20:08:10+08:00	87444
578	3454014085696173	3453646882841201	false	1	2012-06-06T20:09:53+08:00	87547
579	3454015285581519	3454011438881430	false	2	2012-06-06T20:14:39+08:00	87833
580	3454019069011731	3453646882841201	false	1	2012-06-06T20:29:41+08:00	88735
581	3454019223451910	3453646882841201	false	1	2012-06-06T20:30:18+08:00	88772
582	3454019760145206	3454019223451910	false	2	2012-06-06T20:32:26+08:00	88900
583	3454020310219119	3453646882841201	false	1	2012-06-06T20:34:35+08:00	89029
584	3454021169515615	3453646882841201	false	1	2012-06-06T20:38:02+08:00	89236
585	3454023376370389	3453646882841201	false	1	2012-06-06T20:46:48+08:00	89762
586	3454024429159030	3453992086539187	false	2	2012-06-06T20:50:57+08:00	90011
587	3454024622148526	3453646882841201	false	1	2012-06-06T20:51:44+08:00	90058
588	3454025842305554	3454024622148526	false	2	2012-06-06T20:56:36+08:00	90350
589	3454026366918264	3453646882841201	false	1	2012-06-06T20:58:39+08:00	90473
590	3454028413760180	3453646882841201	false	1	2012-06-06T21:06:49+08:00	90963
591	3454031986754705	3453646882841201	false	1	2012-06-06T21:21:01+08:00	91815
592	3454032217678868	3453646882841201	false	1	2012-06-06T21:21:53+08:00	91867
593	3454032465205807	3453646882841201	false	1	2012-06-06T21:22:55+08:00	91929
594	3454034625636566	3454032217678868	false	2	2012-06-06T21:31:29+08:00	92443
595	3454036534066711	3454008276571678	false	3	2012-06-06T21:39:03+08:00	92897
596	3454037665760470	3454031986754705	false	2	2012-06-06T21:43:35+08:00	93169
597	3454038500864641	3453905990355865	false	3	2012-06-06T21:46:51+08:00	93365
598	3454039746242479	3453997929707142	false	2	2012-06-06T21:51:51+08:00	93665
599	3454040794897587	3453646882841201	false	1	2012-06-06T21:56:00+08:00	93914
600	3454044662536931	3453943059123771	false	8	2012-06-06T22:11:23+08:00	94837
601	3454049476990812	3453894522765782	false	9	2012-06-06T22:30:31+08:00	95985
602	3454050747744657	3453995056187559	false	6	2012-06-06T22:35:34+08:00	96288
603	3454051435663104	3453646882841201	false	1	2012-06-06T22:38:18+08:00	96452
604	3454051495034424	3453646882841201	false	1	2012-06-06T22:38:30+08:00	96464
605	3454052216313654	3454008276571678	false	3	2012-06-06T22:41:22+08:00	96636
606	3454057530681028	3453905990355865	false	3	2012-06-06T23:02:31+08:00	97905
607	3454059933403009	3453892551906187	false	3	2012-06-06T23:12:04+08:00	98478
608	3454061062194877	3453646882841201	false	1	2012-06-06T23:16:33+08:00	98747
609	3454062760594545	3453646882841201	false	1	2012-06-06T23:23:18+08:00	99152
610	3454063318613310	3453646882841201	false	1	2012-06-06T23:25:31+08:00	99285
611	3454063553077736	3453866517658166	false	2	2012-06-06T23:26:26+08:00	99340
612	3454066627872226	3453646882841201	false	1	2012-06-06T23:38:40+08:00	100074
613	3454067273721060	3453646882841201	false	1	2012-06-06T23:41:14+08:00	100228
614	3454068296880521	3453646882841201	false	1	2012-06-06T23:45:19+08:00	100473
615	3454069912358400	3453646882841201	false	1	2012-06-06T23:51:42+08:00	100856
616	3454070260322734	3454066627872226	false	2	2012-06-06T23:53:06+08:00	100940
617	3454071010818857	3453646882841201	false	1	2012-06-06T23:56:03+08:00	101117
618	3454071853593345	3453646882841201	false	1	2012-06-06T23:59:26+08:00	101320
619	3454073212859769	3454063318613310	false	2	2012-06-07T00:04:50+08:00	101644
620	3454073347377003	3453880073411686	false	2	2012-06-07T00:05:22+08:00	101676
621	3454073666222651	3454066627872226	false	2	2012-06-07T00:06:38+08:00	101752
622	3454078078582395	3453905990355865	false	3	2012-06-07T00:24:07+08:00	102801
623	3454078988671038	3454068296880521	false	2	2012-06-07T00:27:46+08:00	103020
624	3454086273471629	3453892706760674	false	2	2012-06-07T00:56:45+08:00	104759
625	3454093235940437	3453646882841201	false	1	2012-06-07T01:24:24+08:00	106418
626	3454102455709330	3453646882841201	false	1	2012-06-07T02:01:02+08:00	108616
627	3454106998105399	3453892706760674	false	2	2012-06-07T02:19:05+08:00	109699
628	3454107929533467	3454063318613310	false	2	2012-06-07T02:22:47+08:00	109921
629	3454115453611877	3453646882841201	false	1	2012-06-07T02:52:40+08:00	111714
630	3454142393668298	3453646882841201	false	1	2012-06-07T04:39:43+08:00	118137
631	3454162857460727	3453646882841201	false	1	2012-06-07T06:01:03+08:00	123017
632	3454194465505394	3454010881300197	false	4	2012-06-07T08:06:38+08:00	130552
633	3454196135136099	3453646882841201	false	1	2012-06-07T08:13:16+08:00	130950
634	3454203034754071	3454012797915728	false	4	2012-06-07T08:40:42+08:00	132596
635	3454211020883136	3453646882841201	false	1	2012-06-07T09:12:26+08:00	134500
636	3454218800890675	3453646882841201	false	1	2012-06-07T09:43:22+08:00	136356
637	3454219833517426	3453646882841201	false	1	2012-06-07T09:47:27+08:00	136601
638	3454220311507992	3454219833517426	false	2	2012-06-07T09:49:21+08:00	136715
639	3454220525462878	3454220311507992	false	3	2012-06-07T09:50:11+08:00	136765
640	3454222802630998	3453646882841201	false	1	2012-06-07T09:59:15+08:00	137309
641	3454224765705357	3454073212859769	false	3	2012-06-07T10:07:03+08:00	137777
642	3454234986771828	3453646882841201	false	1	2012-06-07T10:47:40+08:00	140214
643	3454237046688629	3453646882841201	false	1	2012-06-07T10:55:50+08:00	140704
644	3454238695143649	3453646882841201	false	1	2012-06-07T11:02:24+08:00	141098
645	3454240091915673	3453646882841201	false	1	2012-06-07T11:07:57+08:00	141431
646	3454244835444933	3453646882841201	false	1	2012-06-07T11:26:48+08:00	142562
647	3454249164319057	3453948709414749	false	17	2012-06-07T11:44:00+08:00	143594
648	3454249264744145	3453646882841201	false	1	2012-06-07T11:44:23+08:00	143617
649	3454267530866386	3453646882841201	false	1	2012-06-07T12:56:59+08:00	147973
650	3454290876531849	3453881810121436	false	3	2012-06-07T14:29:45+08:00	153539
651	3454301240487968	3453646882841201	false	1	2012-06-07T15:10:56+08:00	156010
652	3454304084353164	3453880073411686	false	2	2012-06-07T15:22:14+08:00	156688
653	3454305095032114	3453646882841201	false	1	2012-06-07T15:26:15+08:00	156929
654	3454308550585794	3453893365080041	false	2	2012-06-07T15:39:59+08:00	157753
655	3454318507829376	3453646882841201	false	1	2012-06-07T16:19:33+08:00	160127
656	3454324674298219	3453646882841201	false	1	2012-06-07T16:44:03+08:00	161597
657	3454333217949163	3453892706760674	false	2	2012-06-07T17:18:00+08:00	163634
658	3454339912032918	3453646882841201	false	1	2012-06-07T17:44:36+08:00	165230
659	3454368973642055	3453646882841201	false	1	2012-06-07T19:40:05+08:00	172159
660	3454393607571667	3453646882841201	false	1	2012-06-07T21:17:56+08:00	178030
661	3454410825051800	3453858913541687	false	2	2012-06-07T22:26:22+08:00	182136
662	3454415472450520	3454410825051800	false	3	2012-06-07T22:44:52+08:00	183246
663	3454416071678932	3453646882841201	false	1	2012-06-07T22:47:14+08:00	183388
664	3454418126769628	3453646882841201	false	1	2012-06-07T22:55:21+08:00	183875
665	3454421268538793	3453646882841201	false	1	2012-06-07T23:07:53+08:00	184627
666	3454427815758552	3454421268538793	false	2	2012-06-07T23:33:50+08:00	186184
667	3454429073837832	3454427815758552	false	3	2012-06-07T23:38:54+08:00	186488
668	3454429980702231	3453646882841201	false	1	2012-06-07T23:42:29+08:00	186703
669	3454432194961212	3453926944992202	false	2	2012-06-07T23:51:18+08:00	187232
670	3454432412436920	3454037665760470	false	3	2012-06-07T23:52:11+08:00	187285
671	3454435134980906	3453646882841201	false	1	2012-06-08T00:02:56+08:00	187930
672	3454464701012911	3453646882841201	false	1	2012-06-08T02:00:28+08:00	194982
673	3454465966901488	3454432412436920	false	4	2012-06-08T02:05:30+08:00	195284
674	3454493456981096	3453646882841201	false	1	2012-06-08T03:54:44+08:00	201838
675	3454494094767338	3454493456981096	false	2	2012-06-08T03:57:16+08:00	201990
676	3454501086813115	3454494094767338	false	3	2012-06-08T04:25:03+08:00	203657
677	3454527962930432	3454494094767338	false	3	2012-06-08T06:11:50+08:00	210064
678	3454548486585037	3453939167003729	false	2	2012-06-08T07:33:23+08:00	214957
679	3454579183948238	3453934545017137	false	5	2012-06-08T09:35:22+08:00	222276
680	3454603830156560	3453646882841201	false	1	2012-06-08T11:13:18+08:00	228152
681	3454611673809959	3453646882841201	false	1	2012-06-08T11:44:27+08:00	230021
682	3454633685244343	3453646882841201	false	1	2012-06-08T13:11:57+08:00	235271
683	3454634972949762	3454579183948238	false	6	2012-06-08T13:17:04+08:00	235578
684	3454653276621109	3454008397892149	false	3	2012-06-08T14:29:46+08:00	239940
685	3454662617602237	3454579183948238	false	6	2012-06-08T15:06:55+08:00	242169
686	3454665566328397	3454010881300197	false	4	2012-06-08T15:18:37+08:00	242871
687	3454694309731846	3453646882841201	false	1	2012-06-08T17:12:49+08:00	249723
688	3454760810665592	3453946334594722	false	5	2012-06-08T21:37:04+08:00	265578
689	3454785364085389	3453912319619913	false	3	2012-06-08T23:14:40+08:00	271434
690	3454823783778520	3453646882841201	false	1	2012-06-09T01:47:20+08:00	280594
691	3454930716738975	3453646882841201	false	1	2012-06-09T08:52:16+08:00	306090
692	3454943665264347	3453646882841201	false	1	2012-06-09T09:43:40+08:00	309174
693	3454951809945151	3453646882841201	false	1	2012-06-09T10:16:04+08:00	311118
694	3454967916839618	3453881810121436	false	3	2012-06-09T11:20:04+08:00	314958
695	3454985289637521	3453646882841201	false	1	2012-06-09T12:29:06+08:00	319100
696	3455086271863673	3453646882841201	false	1	2012-06-09T19:10:20+08:00	343174
